treatment,datelist,lightlist,animal,fra,len
xR,0401_c1v7,im,16,3347,6
xR,0401_c1v7,im,16,3431,9
xR,0401_c1v7,im,16,3439,6
xR,0401_c1v7,im,16,3450,8
xR,0401_c1v7,im,16,3463,6
xR,0401_c1v7,im,16,3513,6
xR,0401_c1v7,im,16,3963,5
xR,0401_c1v7,im,16,3978,7
Fx,0401_c2v7,FF,1,915,10
Fx,0401_c2v7,FF,1,1502,5
Fx,0401_c2v7,FF,1,1677,134
Fx,0401_c2v7,FF,1,1717,8
Fx,0401_c2v7,FF,1,1769,42
Fx,0401_c2v7,FF,1,2243,7
Fx,0401_c2v7,FF,1,2479,79
Fx,0401_c2v7,FF,1,2506,24
Fx,0401_c2v7,FF,1,4422,6
Fx,0401_c2v7,FF,1,4652,26
Fx,0401_c2v7,FF,2,91,8
Fx,0401_c2v7,FF,2,329,7
Fx,0401_c2v7,FF,2,748,16
Fx,0401_c2v7,FF,2,815,60
Fx,0401_c2v7,FF,2,995,12
Fx,0401_c2v7,FF,2,1701,32
Fx,0401_c2v7,FF,2,1763,36
Fx,0401_c2v7,FF,2,2192,31
Fx,0401_c2v7,FF,2,2212,6
Fx,0401_c2v7,FF,2,2253,16
Fx,0401_c2v7,FF,2,2289,28
Fx,0401_c2v7,FF,2,2300,8
Fx,0401_c2v7,FF,2,2330,9
Fx,0401_c2v7,FF,2,2364,30
Fx,0401_c2v7,FF,2,3135,5
Fx,0401_c2v7,FF,2,3627,7
Fx,0401_c2v7,FF,2,3644,8
Fx,0401_c2v7,FF,2,3666,8
Fx,0401_c2v7,FF,2,3682,5
Fx,0401_c2v7,FF,2,3705,6
Fx,0401_c2v7,FF,2,3793,5
Fx,0401_c2v7,FF,2,3837,5
Fx,0401_c2v7,FF,2,3855,7
Fx,0401_c2v7,FF,3,337,40
Fx,0401_c2v7,FF,3,1007,7
Fx,0401_c2v7,FF,3,1587,8
Fx,0401_c2v7,FF,3,1645,5
Fx,0401_c2v7,FF,3,2250,6
Fx,0401_c2v7,FF,3,2430,23
Fx,0401_c2v7,FF,3,2467,16
Fx,0401_c2v7,FF,3,2515,6
Fx,0401_c2v7,FF,3,2986,6
Fx,0401_c2v7,FF,3,3011,6
Fx,0401_c2v7,FF,3,3037,22
Fx,0401_c2v7,FF,3,3210,5
Fx,0401_c2v7,FF,3,3691,7
Fx,0401_c2v7,FF,3,4459,5
Fx,0401_c2v7,FF,5,2246,7
Fx,0401_c2v7,FF,5,3013,13
Fx,0401_c2v7,FF,5,3657,5
Fx,0401_c2v7,FF,5,3683,20
Fx,0401_c2v7,FF,5,3692,6
Fx,0401_c2v7,FF,5,4363,5
Fx,0401_c2v7,FF,5,4503,10
Fx,0401_c2v7,FF,5,4513,6
Fx,0401_c2v7,FF,5,4531,11
Fx,0401_c2v7,FF,5,4590,14
Fx,0401_c2v7,FF,5,4625,6
Fx,0401_c2v7,FF,7,287,8
Fx,0401_c2v7,FF,7,1004,7
Fx,0401_c2v7,FF,7,1532,91
Fx,0401_c2v7,FF,7,1547,8
Fx,0401_c2v7,FF,7,1590,6
Fx,0401_c2v7,FF,7,1697,6
Fx,0401_c2v7,FF,7,1714,5
Fx,0401_c2v7,FF,7,1769,7
Fx,0401_c2v7,FF,7,2232,10
Fx,0401_c2v7,FF,7,2382,6
Fx,0401_c2v7,FF,7,2396,10
Fx,0401_c2v7,FF,7,2404,6
Fx,0401_c2v7,FF,7,2433,5
Fx,0401_c2v7,FF,7,2446,6
Fx,0401_c2v7,FF,7,2943,6
Fx,0401_c2v7,FF,7,2952,7
Fx,0401_c2v7,FF,7,2978,5
Fx,0401_c2v7,FF,7,2998,5
Fx,0401_c2v7,FF,7,3618,5
Fx,0401_c2v7,FF,7,3632,9
Fx,0401_c2v7,FF,7,3641,7
Fx,0401_c2v7,FF,7,3659,9
Fx,0401_c2v7,FF,7,3779,29
Fx,0401_c2v7,FF,7,3811,5
Fx,0401_c2v7,FF,9,3719,35
Fx,0401_c2v7,FF,11,1554,15
Fx,0401_c2v7,FF,11,3608,8
Fx,0401_c2v7,FF,11,3639,5
Fx,0401_c2v7,FF,11,3663,9
Fx,0401_c2v7,FF,11,3687,13
Fx,0401_c2v7,FF,11,4382,13
Fx,0401_c2v7,FF,11,4392,6
Fx,0401_c2v7,FF,11,4412,12
Fx,0401_c2v7,FF,11,4441,5
Fx,0401_c2v7,FF,11,4465,7
Fx,0401_c2v7,FF,11,4495,16
Fx,0401_c2v7,FF,11,4519,6
Fx,0401_c2v7,FF,11,4529,5
Fx,0401_c2v7,FF,11,4542,5
Fx,0401_c2v7,FF,11,4578,13
Fx,0401_c2v7,FF,11,4589,9
Fx,0401_c2v7,FF,11,4610,6
Fx,0401_c2v7,FF,11,4630,7
Fx,0401_c2v7,FF,11,4650,5
Fx,0401_c2v7,FF,11,4673,5
Fx,0401_c2v7,FF,13,926,10
Fx,0401_c2v7,FF,13,1705,24
Fx,0401_c2v7,FF,13,3726,5
Fx,0401_c2v7,FF,13,3735,6
Fx,0401_c2v7,FF,13,3807,28
Fx,0401_c2v7,FF,13,3853,43
Fx,0401_c2v7,FF,13,3880,12
Fx,0401_c2v7,FF,13,3921,34
Fx,0401_c2v7,FF,13,3934,10
Fx,0401_c2v7,FF,13,4398,5
Fx,0401_c2v7,FF,13,4417,12
Fx,0401_c2v7,FF,13,4471,5
Fx,0401_c2v7,FF,13,4480,7
Fx,0401_c2v7,FF,13,4638,5
Fx,0401_c2v7,FF,13,4646,6
Fx,0401_c2v7,FF,13,4678,6
Fx,0401_c2v7,FF,14,224,34
Fx,0401_c2v7,im,1,366,39
Fx,0401_c2v7,im,1,414,35
Fx,0401_c2v7,im,1,556,6
Fx,0401_c2v7,im,1,1195,8
Fx,0401_c2v7,im,1,4232,583
Fx,0401_c2v7,im,1,4272,7
Fx,0401_c2v7,im,2,416,11
Fx,0401_c2v7,im,2,492,11
Fx,0401_c2v7,im,2,564,6
Fx,0401_c2v7,im,2,595,7
Fx,0401_c2v7,im,2,633,6
Fx,0401_c2v7,im,2,701,10
Fx,0401_c2v7,im,2,1271,6
Fx,0401_c2v7,im,2,1279,6
Fx,0401_c2v7,im,2,1926,15
Fx,0401_c2v7,im,2,1979,14
Fx,0401_c2v7,im,2,2065,9
Fx,0401_c2v7,im,2,2090,5
Fx,0401_c2v7,im,2,2159,6
Fx,0401_c2v7,im,2,2572,205
Fx,0401_c2v7,im,2,2608,13
Fx,0401_c2v7,im,2,2781,39
Fx,0401_c2v7,im,2,2804,8
Fx,0401_c2v7,im,2,2836,13
Fx,0401_c2v7,im,2,3296,5
Fx,0401_c2v7,im,2,3340,7
Fx,0401_c2v7,im,2,3405,16
Fx,0401_c2v7,im,2,3433,26
Fx,0401_c2v7,im,2,3447,12
Fx,0401_c2v7,im,2,3458,9
Fx,0401_c2v7,im,2,3474,11
Fx,0401_c2v7,im,2,3558,7
Fx,0401_c2v7,im,2,3961,7
Fx,0401_c2v7,im,2,4008,7
Fx,0401_c2v7,im,2,4230,66
Fx,0401_c2v7,im,3,388,10
Fx,0401_c2v7,im,3,2568,25
Fx,0401_c2v7,im,3,2685,7
Fx,0401_c2v7,im,3,2692,5
Fx,0401_c2v7,im,3,2829,13
Fx,0401_c2v7,im,3,3381,10
Fx,0401_c2v7,im,3,3439,7
Fx,0401_c2v7,im,3,3448,5
Fx,0401_c2v7,im,3,3469,7
Fx,0401_c2v7,im,3,3502,10
Fx,0401_c2v7,im,3,3598,14
Fx,0401_c2v7,im,3,4148,7
Fx,0401_c2v7,im,3,4162,9
Fx,0401_c2v7,im,3,4254,5
Fx,0401_c2v7,im,3,4277,8
Fx,0401_c2v7,im,4,4106,15
Fx,0401_c2v7,im,4,4127,7
Fx,0401_c2v7,im,4,4229,6
Fx,0401_c2v7,im,5,444,31
Fx,0401_c2v7,im,5,683,28
Fx,0401_c2v7,im,5,2818,7
Fx,0401_c2v7,im,5,3301,6
Fx,0401_c2v7,im,5,3312,9
Fx,0401_c2v7,im,5,3325,5
Fx,0401_c2v7,im,5,3337,6
Fx,0401_c2v7,im,5,4027,5
Fx,0401_c2v7,im,5,4043,9
Fx,0401_c2v7,im,5,4192,5
Fx,0401_c2v7,im,5,4299,5
Fx,0401_c2v7,im,7,1094,48
Fx,0401_c2v7,im,7,1182,41
Fx,0401_c2v7,im,7,1219,14
Fx,0401_c2v7,im,7,1263,37
Fx,0401_c2v7,im,7,1291,26
Fx,0401_c2v7,im,7,1300,5
Fx,0401_c2v7,im,7,1307,5
Fx,0401_c2v7,im,7,1329,18
Fx,0401_c2v7,im,7,1336,5
Fx,0401_c2v7,im,7,1359,5
Fx,0401_c2v7,im,7,1380,19
Fx,0401_c2v7,im,7,1400,11
Fx,0401_c2v7,im,7,1407,5
Fx,0401_c2v7,im,7,1433,22
Fx,0401_c2v7,im,7,1875,5
Fx,0401_c2v7,im,7,1903,5
Fx,0401_c2v7,im,7,1972,14
Fx,0401_c2v7,im,7,1997,9
Fx,0401_c2v7,im,7,2029,6
Fx,0401_c2v7,im,7,3285,5
Fx,0401_c2v7,im,7,3313,5
Fx,0401_c2v7,im,7,3521,5
Fx,0401_c2v7,im,7,3533,5
Fx,0401_c2v7,im,7,3588,5
Fx,0401_c2v7,im,7,3605,9
Fx,0401_c2v7,im,7,4071,6
Fx,0401_c2v7,im,7,4088,7
Fx,0401_c2v7,im,7,4178,5
Fx,0401_c2v7,im,7,4190,5
Fx,0401_c2v7,im,7,4215,5
Fx,0401_c2v7,im,7,4285,7
Fx,0401_c2v7,im,9,3588,7
Fx,0401_c2v7,im,9,3962,7
Fx,0401_c2v7,im,9,4176,5
Fx,0401_c2v7,im,10,2648,7
Fx,0401_c2v7,im,10,3261,12
Fx,0401_c2v7,im,10,3299,5
Fx,0401_c2v7,im,10,3426,7
Fx,0401_c2v7,im,11,3454,9
Fx,0401_c2v7,im,11,3490,21
Fx,0401_c2v7,im,11,3530,12
Fx,0401_c2v7,im,11,3538,5
Fx,0401_c2v7,im,11,4098,6
Fx,0401_c2v7,im,11,4324,22
Fx,0401_c2v7,im,13,3267,8
Fx,0401_c2v7,im,13,3281,5
Fx,0401_c2v7,im,13,3398,7
Fx,0401_c2v7,im,13,3520,16
Fx,0401_c2v7,im,13,4009,47
Fx,0401_c2v7,im,13,4030,9
Fx,0401_c2v7,im,13,4050,15
Fx,0401_c2v7,im,13,4059,7
Fx,0401_c2v7,im,13,4086,25
Fx,0401_c2v7,im,13,4105,17
Fx,0401_c2v7,im,13,4131,24
Fx,0401_c2v7,im,13,4168,32
Fx,0401_c2v7,im,13,4196,22
Fx,0401_c2v7,im,13,4207,9
Fx,0401_c2v7,im,13,4254,35
Fx,0401_c2v7,im,13,4300,8
Fx,0401_c2v7,im,14,497,46
Fx,0401_c2v7,im,14,2030,85
Fx,0401_c2v7,im,14,3474,5
Fx,0401_c2v7,im,14,3510,7
Fx,0401_c2v7,im,14,3571,5
Fx,0401_c2v7,im,14,3591,8
